method,scenario,seed,status,n_rows,n_clusters,treatment_prevalence,degree_mean,degree_q95,cluster_size_min,cluster_size_max,exposure_mean,exposure_sd,target_supported_a0,target_supported_a1,ess_a0_g0,ess_a0_g1,ess_a1_g0,ess_a1_g1,raw_count_a0_g0,raw_count_a0_g1,global_statistic_a0,global_p_a0,global_reject_001_a0,global_reject_005_a0,global_reject_010_a0,global_p_a1,global_reject_005_a1,outcome_precision,outcome_recall,outcome_f1,outcome_fdr,affected_set_exact_recovery,familywise_false_outcome,ASE_bias_mean,ASE_mae_mean,ASE_rmse,ASE_normalized_rmse,SASE_bias_mean,SASE_rmse,ASE_sign_accuracy,ASE_ci_coverage,ASE_ci_width,null_interval_coverage_zero,functional_precision,functional_recall,functional_f1,functional_any_detection,functional_global_p,dose_response_ISE,dose_response_IAE,dose_response_max_error,dose_response_pointwise_coverage,dose_response_simultaneous_coverage,ADE_bias_mean,ADE_rmse,INT_bias_mean,INT_rmse,INT_ci_coverage,interaction_detection,aipw_discrete_low_high_mean,outcome_regression_ASE_rmse,naive_A_G_ASE_rmse,oracle_ASE_rmse,mapping_sign_stability,mapping_sensitivity_range,exposure_mapping_correlation,relation_edge_disagreement_rate,false_interference,bootstrap_ASE_sd,failed_or_singular_fits,runtime_seconds,ASE_estimate_Y1,ASE_truth_Y1,ASE_error_Y1,ASE_p_Y1,ASE_detected_Y1,ASE_coverage_Y1,ASE_estimate_Y2,ASE_truth_Y2,ASE_error_Y2,ASE_p_Y2,ASE_detected_Y2,ASE_coverage_Y2,ASE_estimate_Y3,ASE_truth_Y3,ASE_error_Y3,ASE_p_Y3,ASE_detected_Y3,ASE_coverage_Y3,ASE_estimate_Y4,ASE_truth_Y4,ASE_error_Y4,ASE_p_Y4,ASE_detected_Y4,ASE_coverage_Y4,ASE_mean_unweighted_mapping,ASE_rmse_unweighted_mapping,ASE_mean_weighted_mapping,ASE_rmse_weighted_mapping,ASE_mean_distance_two_mapping,ASE_rmse_distance_two_mapping,aipw_weight_min,aipw_weight_median,aipw_weight_q95,aipw_weight_max,predictive_loss_with_G,predictive_loss_without_G,predictive_loss_naive_A_G,predictive_gain_G,policy_value_rmse,policy_ordering_accuracy,policy_regret
causal_interference_detection,linear_spillover,0,ok,480.0,24.0,0.4979166666666667,4.429166793823242,7.0,20.0,20.0,0.510258848131971,0.33760297754632906,1.0,1.0,108.68085767523192,63.56460851049065,57.07543321134559,97.35080844188535,60.0,35.0,14.237540183817838,0.03333333333333333,0.0,1.0,1.0,0.03333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,1.0,0.09642584004888756,0.17531248528075732,0.1772221329284113,0.1853944064179834,0.10469513169554728,0.1853944064179834,1.0,0.75,0.4187702711633927,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.03333333333333333,0.012602261581162073,0.08452665819596544,0.2971729073799012,0.8055555555555556,0.5,-0.08691514472402698,0.14596428522787877,-0.047464342114219835,0.11529638577400785,1.0,0.0,0.10642192920457093,0.18212130542600566,0.07519997941858032,0.0,1.0,0.13641223676391356,1.0,0.0,0.0,0.10115223941144752,0.0,2.4476782200072194,0.6124026316731588,0.40000000000000135,0.21240263167315743,0.0004249536644643005,1.0,0.0,-0.13923373632482836,-0.32500000000000034,0.185766263675172,0.133302111485769,0.0,1.0,0.3953077553109603,0.25,0.1453077553109603,0.008476053196875154,1.0,1.0,-0.1577732904637395,0.0,-0.1577732904637395,0.032348195482199395,1.0,1.0,0.171532078396771,0.1850620745284991,0.17361618268560902,0.18212130542600566,0.1603946688063102,0.3022170794498877,1.1915403050700288,3.095704063349467,11.079355543146571,50.0,0.5527879697692242,0.5639190620043661,0.8783604904582171,0.01113109223514197,,,
causal_interference_detection,linear_spillover,1,ok,480.0,24.0,0.5208333333333334,4.616666793823242,8.0,20.0,20.0,0.52466280276988,0.3270662328947761,1.0,1.0,84.4890909922499,73.4118456073941,61.855086756178025,118.15062512377617,44.0,47.0,16.92146216548208,0.03333333333333333,0.0,1.0,1.0,0.03333333333333333,1.0,1.0,0.6666666666666666,0.8,0.0,0.0,0.0,0.002557486963528123,0.08981516606679565,0.09537988349463657,0.09916040854655944,0.012346997817014232,0.09916040854655944,1.0,1.0,0.41768040491482783,1.0,1.0,1.0,1.0,1.0,0.03333333333333333,0.005459909421722826,0.06255835926455885,0.15961898377979594,1.0,1.0,0.06820597130663353,0.09354430562345573,0.1333408919405902,0.19268429432438472,0.75,1.0,0.17446640202296673,0.08532883331434966,0.08218807141039948,0.0,1.0,0.08475221901089233,0.9999999999999998,0.0,0.0,0.10088898669440285,0.0,2.328173797010095,0.45235259032099967,0.3999999999999998,0.05235259032099987,0.0006766716666881269,1.0,1.0,-0.3911288045167383,-0.32499999999999984,-0.06612880451673847,0.0031342805521299543,1.0,1.0,0.14161344631020373,0.25000000000000033,-0.1083865536897966,0.04088017469268211,0.0,1.0,0.1323927157396477,0.0,0.1323927157396477,0.29486278467787874,0.0,1.0,0.097075500182295,0.07811905956416394,0.08854707914918343,0.08532883331434966,0.13530208723753034,0.10345195839408944,1.1440578547632951,3.096609389230933,17.08688697145341,50.0,0.509196482031959,0.5288867530418992,0.8758948233498598,0.019690271009940252,,,
causal_interference_detection,linear_spillover,2,ok,480.0,24.0,0.6645833333333333,4.570833206176758,8.0,20.0,20.0,0.6935348331620326,0.30157138318211646,1.0,1.0,44.82943535162094,60.13473197005679,42.07747294704641,159.26277379071948,25.0,28.0,10.936712709583338,0.03333333333333333,0.0,1.0,1.0,0.03333333333333333,1.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,-0.2928003575767204,0.2928003575767204,0.297356161113228,0.3106065199338379,-0.3073247983629551,0.310606519933838,0.6666666666666666,0.25,0.5297215231658157,1.0,1.0,0.3333333333333333,0.5,1.0,0.03333333333333333,0.029327842867672982,0.14747673912021117,0.3407087148480001,0.8055555555555556,0.75,0.053322066032080256,0.07438532165688935,0.2797326712853897,0.29897320152616214,0.5,1.0,0.3881546116198717,0.31002442187439344,0.11220961961066142,0.0,0.8888888888888888,0.20742990456227656,1.0,0.0,0.0,0.12795205873570425,0.0,2.4550685700087342,0.10477940536989516,0.40000000000000013,-0.29522059463010497,0.3755934130180706,0.0,0.0,-0.6954552663529604,-0.3250000000000007,-0.3704552663529597,0.005154390749065486,1.0,0.0,-0.030261800330693422,0.2500000000000002,-0.28026180033069364,0.9897813136114649,0.0,0.0,-0.2252637689931234,0.0,-0.2252637689931234,0.20833806081321093,0.0,1.0,-0.15008697606136207,0.2385937307698939,-0.22074220321249563,0.31002442187439344,-0.013312298650219115,0.12212105855910146,1.3669586303130914,4.647862165924044,21.527709822291833,42.61633684590373,0.5607983692225127,0.5595198605608709,0.8402708288922311,-0.0012785086616418084,,,
causal_interference_detection,linear_spillover,3,ok,480.0,24.0,0.5291666666666667,4.616666793823242,8.0,20.0,20.0,0.5290133152585921,0.3398158139948638,1.0,1.0,89.12603630510068,64.26697855917891,55.97781471483338,112.55831272028772,42.0,36.0,25.92351708681219,0.03333333333333333,0.0,1.0,1.0,0.03333333333333333,1.0,1.0,0.6666666666666666,0.8,0.0,0.0,0.0,0.036217956586296896,0.07934488599049766,0.10029098266192377,0.09891366624599846,0.03126354871201368,0.09891366624599847,1.0,1.0,0.49701940330836547,1.0,1.0,1.0,1.0,1.0,0.03333333333333333,0.004283770885088643,0.047748148687894246,0.18057085012460716,0.9166666666666666,0.75,0.08188008301029184,0.09396865808438438,0.09707688482294002,0.12691480517584788,1.0,0.0,-0.00869851813783477,0.09177228680525405,0.11427909704684934,0.0,1.0,0.09964817531077344,1.0,0.0,0.0,0.1200529959682042,0.0,2.39989034300379,0.31374614119159816,0.3999999999999997,-0.08625385880840153,0.017354106385474893,1.0,1.0,-0.2871911834462465,-0.3250000000000003,0.03780881655375379,0.043590044083424824,0.0,1.0,0.42627684988958875,0.25000000000000017,0.17627684988958858,0.00039508454394109575,1.0,1.0,0.017040018710246733,0.0,0.017040018710246733,0.8565291738188285,0.0,1.0,0.0734316059612832,0.0964810865327937,0.10736342089836941,0.09177228680525405,0.06619604672620145,0.13137240572759193,1.1185559838672403,3.1844257737398003,13.431030858215495,43.17131559374383,0.5414774568332307,0.5548022939032116,0.8884485126141591,0.013324837069980888,,,
causal_interference_detection,linear_spillover,4,ok,480.0,24.0,0.38333333333333336,4.754166603088379,8.0,20.0,20.0,0.39501697589909085,0.2961728881533198,1.0,1.0,149.8021562947968,58.26567955224791,71.23562935212401,64.7065444591405,86.0,25.0,9.282486880378887,0.1,0.0,0.0,1.0,0.03333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001819371250121389,0.07317810120750023,0.07509956110493168,0.06652186265144258,0.0036266547642844586,0.06652186265144258,1.0,1.0,0.4422084932674031,1.0,1.0,0.3333333333333333,0.5,1.0,0.03333333333333333,0.006472665588166938,0.061485924750449415,0.22360081514428468,0.9444444444444444,0.75,-0.10242854649919089,0.16788132645909087,-0.08877828184026734,0.11389355643976301,1.0,0.0,0.07231179443409298,0.0653146417331579,0.12462577689145095,0.0,1.0,0.2492706118874608,1.0,0.0,0.0,0.10681364571676404,0.0,2.447947086999193,0.3059982542048769,0.40000000000000013,-0.09400174579512321,0.031669565335910664,0.0,1.0,-0.2571083543005087,-0.325,0.0678916456994913,0.02041213826706652,0.0,1.0,0.20128428588036523,0.24999999999999972,-0.04871571411963449,0.08369941505005649,0.0,1.0,0.08210329921575196,0.0,0.08210329921575196,0.3548629995450001,0.0,1.0,0.11137282205684775,0.07916525558205659,0.071376005331272,0.0653146417331579,0.17282988357311724,0.26100506713678207,1.1639874225692908,1.6244900409809322,10.231339188923187,19.135202137111918,0.4268859153285315,0.4401004500909077,0.8999031019079516,0.013214534762376218,,,
causal_interference_detection,weak_effect_0_15,0,ok,480.0,24.0,0.4979166666666667,4.429166793823242,7.0,20.0,20.0,0.510258848131971,0.33760297754632906,1.0,1.0,108.68085767523192,63.56460851049065,57.07543321134559,97.35080844188535,60.0,35.0,10.736564368762561,0.03333333333333333,0.0,1.0,1.0,0.1,0.0,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.09910406770219835,0.17675460786330968,0.17905189774667005,0.19054434732658282,0.11065790306437269,0.19054434732658282,0.75,0.75,0.418999901105123,,1.0,0.5,0.6666666666666666,1.0,0.03333333333333333,0.012793252327572837,0.08553711551425072,0.29994270522244937,0.8055555555555556,0.5,-0.08705964253598769,0.1461015499593029,-0.04787781235055467,0.1154666549837618,1.0,0.0,0.03133472383473786,0.1834581754196889,0.07584951697333184,0.0,0.75,0.12710727729106816,1.0,0.0,0.0,0.10120770558094759,0.0,2.443730184008018,0.29811554228640147,0.07499999999999998,0.22311554228640149,0.006907842779508728,1.0,0.0,0.10252556320344752,-0.07499999999999997,0.17752556320344748,0.5424987390199105,0.0,1.0,0.22607624564116713,0.07500000000000008,0.15107624564116706,0.0641207201704984,0.0,1.0,-0.23030108032222263,-0.07499999999999998,-0.15530108032222265,0.007296140333939823,1.0,1.0,0.09362059667848777,0.1872883722958736,0.09457342183246331,0.1834581754196889,0.08867111528499683,0.30535124950336084,1.1915403050700288,3.095704063349467,11.079355543146571,50.0,0.577382695748259,0.5726238909171926,0.9170193261123276,-0.004758804831066388,,,
causal_interference_detection,weak_effect_0_15,1,ok,480.0,24.0,0.5208333333333334,4.616666793823242,8.0,20.0,20.0,0.52466280276988,0.3270662328947761,1.0,1.0,84.4890909922499,73.4118456073941,61.855086756178025,118.15062512377617,44.0,47.0,4.314999207534708,0.4,0.0,0.0,0.0,0.03333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00505826688531516,0.09347015210633101,0.09758533779900097,0.10365689226312853,0.016066586584970913,0.10365689226312853,0.5,1.0,0.4175750717472107,,0.0,0.0,0.0,0.0,0.3,0.005625761532681784,0.0629864127422791,0.16172248376075504,1.0,1.0,0.06805097220372203,0.093205028288606,0.1328660802337585,0.19195285063107947,0.75,1.0,0.08946565295773065,0.08702841341888143,0.08248259646075673,0.0,0.6666666666666666,0.0765352615736356,0.9999999999999998,0.0,0.0,0.10086354390029244,0.0,2.8718785409873817,0.13735571000814753,0.075,0.06235571000814753,0.12812730097601427,0.0,1.0,-0.14882351196839083,-0.07499999999999993,-0.0738235119683909,0.170011099365857,0.0,1.0,-0.028000258473640918,0.0749999999999999,-0.10300025847364082,0.7303987386236329,0.0,1.0,0.05970112797514496,-0.07499999999999989,0.13470112797514483,0.6204241839133002,0.0,1.0,0.015892151540533757,0.07818693658939119,0.009336597827184878,0.08702841341888143,0.06464652513921482,0.10014722925105746,1.1440578547632951,3.096609389230933,17.08688697145341,50.0,0.5423575094984554,0.5410124340214723,0.9200302189139349,-0.0013450754769831486,,,
causal_interference_detection,weak_effect_0_15,2,ok,480.0,24.0,0.6645833333333333,4.570833206176758,8.0,20.0,20.0,0.6935348331620326,0.30157138318211646,1.0,1.0,44.82943535162094,60.13473197005679,42.07747294704641,159.26277379071948,25.0,28.0,10.280367992744821,0.06666666666666667,0.0,0.0,1.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2893522698933647,0.2893522698933647,0.295030153795552,0.3145318347223617,-0.3101820851524975,0.3145318347223617,0.5,0.5,0.5298850269215263,,1.0,0.25,0.4,1.0,0.03333333333333333,0.029155678758761898,0.1466441542453334,0.3331577274659985,0.8055555555555556,0.75,0.05284037142078413,0.07403414430646868,0.2788670355624979,0.2984821379304292,0.5,1.0,0.30321933916191796,0.30834909103139296,0.11211143295570253,0.0,0.5833333333333334,0.1984752342273269,1.0,0.0,0.0,0.12799155239650395,0.0,2.674774562998209,-0.20642824389668138,0.0749999999999999,-0.2814282438966813,0.0734270082315002,0.0,0.0,-0.4560647669171273,-0.07500000000000001,-0.38106476691712726,0.023293562433099886,0.0,0.0,-0.19783514993577664,0.07499999999999998,-0.2728351499357766,0.3846142974996235,0.0,1.0,-0.2970809188238737,-0.07500000000000004,-0.22208091882387368,0.10475167910749704,0.0,1.0,-0.22698184650329006,0.23623768251175797,-0.2991586220616398,0.30834909103139296,-0.10068338783431288,0.12618456826492264,1.3669586303130914,4.647862165924044,21.527709822291833,42.61633684590373,0.6016392197666953,0.5831699778322657,0.8988739284864147,-0.01846924193442967,,,
causal_interference_detection,weak_effect_0_15,3,ok,480.0,24.0,0.5291666666666667,4.616666793823242,8.0,20.0,20.0,0.5290133152585921,0.3398158139948638,1.0,1.0,89.12603630510068,64.26697855917891,55.97781471483338,112.55831272028772,42.0,36.0,19.393330415243916,0.03333333333333333,0.0,1.0,1.0,0.03333333333333333,1.0,1.0,0.25,0.4,0.0,0.0,0.0,0.03941856903066492,0.07614427354613164,0.10016001619973554,0.10122571518168004,0.03467342523375328,0.10122571518168004,1.0,1.0,0.49695037765590355,,1.0,0.25,0.4,1.0,0.03333333333333333,0.004193206710855371,0.046649380390432586,0.1826130370938436,0.9166666666666666,0.75,0.08155742615231854,0.09333737373942834,0.09648611123357842,0.1263366475650324,1.0,0.0,-0.08113256480714146,0.09197839366005128,0.11408100216749542,0.0,0.9166666666666666,0.10862316285258951,1.0,0.0,0.0,0.12003632310529072,0.0,2.49559273601335,0.0015485909690665205,0.07499999999999998,-0.07345140903093346,0.8536867095281855,0.0,1.0,-0.04703922173660993,-0.0749999999999999,0.027960778263389968,0.603822648152879,0.0,1.0,0.2581704766928454,0.0750000000000001,0.18317047669284528,0.008500591374562307,1.0,1.0,-0.05500556980264205,-0.07499999999999993,0.01999443019735788,0.799290391627517,0.0,1.0,-0.0042523882120031956,0.09915781969622138,0.028693717595826156,0.09197839366005128,-0.015705678424962365,0.13244745788730672,1.1185559838672403,3.1844257737398003,13.431030858215495,43.17131559374383,0.5661774746056715,0.5644136439882073,0.9205465882008722,-0.0017638306174642127,,,
causal_interference_detection,weak_effect_0_15,4,ok,480.0,24.0,0.38333333333333336,4.754166603088379,8.0,20.0,20.0,0.39501697589909085,0.2961728881533198,1.0,1.0,149.8021562947968,58.26567955224791,71.23562935212401,64.7065444591405,86.0,25.0,0.2811117349434572,0.9666666666666667,0.0,0.0,0.0,0.03333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003976369757165723,0.06869818123133195,0.07080754993191907,0.0631897205335218,0.004676610431816601,0.0631897205335218,0.5,1.0,0.4421079658170326,,0.0,0.0,0.0,0.0,0.9,0.0063542071901053375,0.060327430895645184,0.2238002655975248,0.9444444444444444,0.75,-0.10291437951077201,0.16769125616038022,-0.08974405835803312,0.11359672150410445,1.0,0.0,0.0024144490610544175,0.06161178361941496,0.12428263277798615,0.0,0.5833333333333334,0.21868379373385288,1.0,0.0,0.0,0.10678936372392091,0.0,2.4987425550061744,-0.010373751766948387,0.07499999999999993,-0.08537375176694831,0.946203559307621,0.0,1.0,-0.013745272783720716,-0.075,0.06125472721627928,0.9059215462389724,0.0,1.0,0.03093012881861565,0.07499999999999979,-0.04406987118138414,0.6565669848111653,0.0,1.0,0.009094374760715961,-0.0750000000000001,0.08409437476071606,0.8141022872604526,0.0,1.0,0.030931298579482853,0.07861383238197064,-0.00823261012110396,0.06161178361941496,0.07260030602484827,0.24719089837568867,1.1639874225692908,1.6244900409809322,10.231339188923187,19.135202137111918,0.4473355871180036,0.44383401248704046,0.9431148539844925,-0.0035015746309631224,,,
causal_interference_detection,weak_effect_0_30,0,ok,480.0,24.0,0.4979166666666667,4.429166793823242,7.0,20.0,20.0,0.510258848131971,0.33760297754632906,1.0,1.0,108.68085767523192,63.56460851049065,57.07543321134559,97.35080844188535,60.0,35.0,12.753830153594123,0.03333333333333333,0.0,1.0,1.0,0.06666666666666667,0.0,1.0,0.75,0.8571428571428571,0.0,0.0,0.0,0.09910406770219818,0.17551850279255085,0.17785000798189096,0.18894745640320898,0.10994920655932122,0.188947456403209,0.75,0.75,0.4189679636723459,,1.0,0.75,0.8571428571428571,1.0,0.03333333333333333,0.012725051817630333,0.08529239335952954,0.29930352110493863,0.8055555555555556,0.5,-0.08705964253598716,0.1460505528944458,-0.04787781235055327,0.11549971164820282,1.0,0.0,0.031334723834737885,0.18246067397078705,0.07575725663088648,0.0,0.75,0.12684621287533238,1.0,0.0,0.0,0.10119999122520432,0.0,2.8607323190080933,0.37064333214488365,0.1500000000000003,0.22064333214488335,0.0025819860949820874,1.0,0.0,0.029997773344965006,-0.15000000000000002,0.17999777334496503,0.9463894684832069,0.0,1.0,0.2986040354996496,0.1499999999999999,0.14860403549964968,0.024452085391564442,1.0,1.0,-0.3028288701807054,-0.15000000000000008,-0.15282887018070535,0.0020829846895091134,1.0,1.0,0.09362059667848822,0.1857520636670828,0.09457342183246249,0.18246067397078705,0.08867111528499744,0.300042331503796,1.1915403050700288,3.095704063349467,11.079355543146571,50.0,0.5721170660172521,0.5716087128714202,0.909516181495096,-0.0005083531458318635,,,
causal_interference_detection,weak_effect_0_30,1,ok,480.0,24.0,0.5208333333333334,4.616666793823242,8.0,20.0,20.0,0.52466280276988,0.3270662328947761,1.0,1.0,84.4890909922499,73.4118456073941,61.855086756178025,118.15062512377617,44.0,47.0,8.305144579556162,0.06666666666666667,0.0,0.0,1.0,0.03333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005058266885314841,0.09347015210633101,0.09821101986902964,0.10409059164077487,0.016109328513284803,0.10409059164077489,1.0,1.0,0.4175728295814549,,0.0,0.0,0.0,0.0,0.26666666666666666,0.005631984228651372,0.06321456756478278,0.16382598374171292,1.0,1.0,0.06805097220372272,0.09330213739745359,0.13286608023375945,0.19212632434193527,0.75,1.0,0.08946565295773047,0.08763841963327329,0.08230539245498962,0.0,0.9166666666666666,0.08093896290450804,0.9999999999999998,0.0,0.0,0.1008630023143611,0.0,2.913997435985948,0.21004729777265235,0.14999999999999994,0.060047297772652414,0.03534846166031371,0.0,1.0,-0.2215150997328959,-0.1499999999999997,-0.07151509973289621,0.050933674601953666,0.0,1.0,0.04469132929086389,0.15000000000000002,-0.10530867070913613,0.47577966621216006,0.0,1.0,-0.012990459789360614,-0.1499999999999999,0.1370095402106393,0.938929687299012,0.0,1.0,0.015892151540534735,0.07820562148388119,0.009336597827185957,0.08763841963327329,0.06464652513921382,0.10616084206877574,1.1440578547632951,3.096609389230933,17.08688697145341,50.0,0.5369073499939441,0.5400693660311205,0.9128255296229499,0.003162016037176474,,,
causal_interference_detection,weak_effect_0_30,2,ok,480.0,24.0,0.6645833333333333,4.570833206176758,8.0,20.0,20.0,0.6935348331620326,0.30157138318211646,1.0,1.0,44.82943535162094,60.13473197005679,42.07747294704641,159.26277379071948,25.0,28.0,11.099097009952647,0.03333333333333333,0.0,1.0,1.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28935226989336443,0.28935226989336443,0.29491546191796986,0.31309422117474905,-0.3087904311575985,0.31309422117474905,0.5,0.25,0.5298905781889722,,1.0,0.5,0.6666666666666666,1.0,0.03333333333333333,0.02915383206216014,0.1466619106467271,0.33459634256711485,0.8055555555555556,0.75,0.05284037142078382,0.07388460080061056,0.27886703556249703,0.298375738089201,0.5,1.0,0.30321933916191735,0.30823821264833356,0.11192652646682495,0.0,0.5833333333333334,0.19847523422732566,1.0,0.0,0.0,0.12799289328236044,0.0,2.6856572380056605,-0.13461109406593064,0.1499999999999999,-0.28461109406593055,0.22480844682404366,0.0,0.0,-0.5278819167478763,-0.14999999999999986,-0.37788191674787647,0.013774683021600544,0.0,0.0,-0.12601800010502653,0.15000000000000013,-0.27601800010502664,0.6102285217130079,0.0,0.0,-0.36889806865462427,-0.15000000000000013,-0.21889806865462413,0.05437723766343677,0.0,1.0,-0.22698184650329062,0.23608246587358053,-0.29915862206163896,0.30823821264833356,-0.1006833878343133,0.12692172601117002,1.3669586303130914,4.647862165924044,21.527709822291833,42.61633684590373,0.592670342196799,0.5779742428507921,0.8861977676218539,-0.014696099346006908,,,
causal_interference_detection,weak_effect_0_30,3,ok,480.0,24.0,0.5291666666666667,4.616666793823242,8.0,20.0,20.0,0.5290133152585921,0.3398158139948638,1.0,1.0,89.12603630510068,64.26697855917891,55.97781471483338,112.55831272028772,42.0,36.0,24.98585786627865,0.03333333333333333,0.0,1.0,1.0,0.03333333333333333,1.0,1.0,0.25,0.4,0.0,0.0,0.0,0.039418569030664985,0.07762147928968514,0.099747277981959,0.10013849207663411,0.03436898349611943,0.10013849207663411,1.0,1.0,0.4969411156874479,,1.0,0.25,0.4,1.0,0.03333333333333333,0.004209466828443421,0.04696938502126962,0.18173781410702766,0.9166666666666666,0.75,0.08155742615231906,0.09348065208817073,0.09648611123357953,0.12634372998070856,1.0,0.0,-0.08113256480714123,0.09133324463598548,0.11427045981301372,0.0,0.9166666666666666,0.10570319525251848,1.0,0.0,0.0,0.12003408591484249,0.0,2.5745069809927372,0.0735941794819598,0.15000000000000013,-0.07640582051804033,0.44102609159275685,0.0,1.0,-0.11908481024950085,-0.15000000000000022,0.030915189750499367,0.3181323613327639,0.0,1.0,0.330216065205735,0.1499999999999999,0.18021606520573508,0.001985929343734728,1.0,1.0,-0.12705115831553404,-0.14999999999999986,0.022948841684465815,0.4824645524614207,0.0,1.0,-0.004252388212004056,0.0970246671619297,0.02869371759582383,0.09133324463598548,-0.015705678424957695,0.13227343856270515,1.1185559838672403,3.1844257737398003,13.431030858215495,43.17131559374383,0.5608796933519439,0.5623400296705535,0.9132662183509731,0.0014603363186096452,,,
causal_interference_detection,weak_effect_0_30,4,ok,480.0,24.0,0.38333333333333336,4.754166603088379,8.0,20.0,20.0,0.39501697589909085,0.2961728881533198,1.0,1.0,149.8021562947968,58.26567955224791,71.23562935212401,64.7065444591405,86.0,25.0,2.977738673717008,0.5666666666666667,0.0,0.0,0.0,0.03333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003976369757164904,0.0706892567762962,0.07274091040434805,0.06481969616626086,0.004846919179282136,0.06481969616626088,1.0,1.0,0.4420900993035028,,0.0,0.0,0.0,0.0,0.8666666666666667,0.00640342284105599,0.06062162741230998,0.22399971605076424,0.9444444444444444,0.75,-0.102914379510771,0.16789824539405088,-0.08974405835803172,0.1141277252057286,1.0,0.0,0.0024144490610544904,0.06310356081247524,0.12434171047583983,0.0,0.8333333333333334,0.2188760032780818,1.0,0.0,0.0,0.10678504814094271,0.0,2.5421634929953143,0.06263517268808784,0.1500000000000001,-0.08736482731191227,0.5740435005389131,0.0,1.0,-0.08675419723875724,-0.14999999999999997,0.06324580276124273,0.36497727630212473,0.0,1.0,0.10393905327364952,0.14999999999999986,-0.04606094672635033,0.27438460575409784,0.0,1.0,-0.06391454969432031,-0.1499999999999998,0.08608545030567949,0.6579825719475332,0.0,1.0,0.030931298579483454,0.07908023635910669,-0.008232610121102931,0.06310356081247524,0.07260030602484831,0.2384968144800554,1.1639874225692908,1.6244900409809322,10.231339188923187,19.135202137111918,0.44397946469309235,0.44459772661968106,0.9355003193688819,0.0006182619265887035,,,
causal_interference_detection,weak_effect_0_45,0,ok,480.0,24.0,0.4979166666666667,4.429166793823242,7.0,20.0,20.0,0.510258848131971,0.33760297754632906,1.0,1.0,108.68085767523192,63.56460851049065,57.07543321134559,97.35080844188535,60.0,35.0,14.011536759277124,0.03333333333333333,0.0,1.0,1.0,0.03333333333333333,1.0,1.0,0.75,0.8571428571428571,0.0,0.0,0.0,0.09910406770219889,0.17428239772179338,0.1766745376040405,0.1869018079665812,0.10894667377273183,0.1869018079665812,1.0,0.75,0.41893758214784044,,1.0,0.75,0.8571428571428571,1.0,0.03333333333333333,0.012661433762498266,0.08504767120480856,0.29866433698742917,0.8333333333333334,0.5,-0.08705964253598736,0.1459996598724457,-0.0478778123505533,0.11553401968505875,1.0,0.0,0.03133472383473776,0.1814805647468096,0.07566686764547677,0.0,0.9166666666666666,0.12658514845959273,1.0,0.0,0.0,0.1011926526927151,0.0,2.2319199280027533,0.44317112200336833,0.22500000000000012,0.21817112200336822,0.0012352641973766166,1.0,0.0,-0.04253001651351798,-0.22500000000000014,0.18246998348648216,0.4664385104530777,0.0,1.0,0.3711318253581344,0.22500000000000026,0.14613182535813413,0.01077666712442724,1.0,1.0,-0.3753566600391889,-0.22499999999999992,-0.15035666003918896,0.000792958372862205,1.0,1.0,0.09362059667848877,0.18425449188256213,0.09457342183246195,0.1814805647468096,0.08867111528499785,0.2949001053343796,1.1915403050700288,3.095704063349467,11.079355543146571,50.0,0.5638357141065858,0.570495569237725,0.8972245097833572,0.006659855131139203,,,
